hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
ahm045,Ahmedabad,HOTEL PLENTEOUS INN ( ROOMS & BANQUET ),23.0258868,72.5694614,"plenteous inn, opp. Gandhigram railway station, Ellisbridge, Ahmedabad, Gujarat 380009, India",12,0,0,3,0,0,7,0,1,33,22,0,12,0,0,100,0,20,100
ahm046,Ahmedabad,Grand Mercure Ahmedabad GIFT City,23.163604799999998,72.6853533,"Grand Mercure, Gujarat International Finance Tec-City, Techcity, Gujarat 382050, India",0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,11
ahm047,Ahmedabad,Ramada by Wyndham Ahmedabad,23.010696799999998,72.5048563,"SG Highway, Corporate Rd, Near, Prahlad Nagar, Ahmedabad, Gujarat 380015, India",0,0,0,6,1,1,1,0,2,1,6,0,24,10,20,0,0,40,19
ahm048,Ahmedabad,Treatotel Hotel,23.0495153,72.5315493,"TREATOTEL HOTEL, Sterling Hospital, Sterling Hospital Rd, L.K Society, Nilmani Society, Memnagar, Ahmedabad, Gujarat 380052, India",31,0,2,2,2,0,0,0,3,11,30,25,8,20,0,100,0,60,58
ahm049,Ahmedabad,Hotel Prime,23.0268458,72.58609419999999,"2nd Floor,Vishal Commercial Centre, Relief Rd, opposite LIC Building, Patthar Kuva, Bhadra, Ahmedabad, Gujarat 380001, India",15,0,0,12,3,3,4,0,1,36,34,0,48,30,60,100,0,20,100
ahm050,Ahmedabad,BloomSuites | Ahmedabad,23.051392699999997,72.5251124,"34, Surdhara Rd, opp. Kolkata Kulture, Nilmani Society, Thaltej, Ahmedabad, Gujarat 380054, India",22,0,3,2,2,0,1,0,3,12,33,37,8,20,0,100,0,60,66
ahm051,Ahmedabad,Hotel Carrefour,23.0253376,72.5668142,"Gujarat College Rd, near Nagri Eye Hospital, Ellisbridge, Ahmedabad, Gujarat 380006, India",23,0,0,6,0,0,6,0,1,33,24,0,24,0,0,100,0,20,100
ahm052,Ahmedabad,"Rivera Sarovar Portico, Ahmedabad",23.033467599999998,72.5764772,"Bhavan’s College Road Sabarmati Riverfront, Mahaveer Marg, Old City, Khanpur, Ahmedabad, Gujarat 380001, India",24,0,0,4,4,0,4,0,0,31,29,0,16,40,0,100,0,0,100
ahm053,Ahmedabad,The President A Boutique Hotel,23.0353066,72.5601904,"Chimanlal Girdharlal Rd, Opp. Municipal Market, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380009, India",31,0,0,17,4,0,4,0,0,30,39,0,68,40,0,100,0,0,100
ahm054,Ahmedabad,Wyndham Ahmedabad Shela,23.005701,72.454071,"Club O7 Rd, off Sardar Patel Ring Road, Shela, Gujarat 380057, India",0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0
ahm055,Ahmedabad,Narayani Heights,23.1119177,72.62925489999999,"Airport, Ahmedabad - Gandhinagar Rd, adjacent APOLLO HOSPITAL, GIDC Bhat, Bhat, Ahmedabad, Gandhinagar, Gujarat 382428, India",0,0,0,1,0,0,1,0,0,13,0,0,4,0,0,0,0,0,41
ahm056,Ahmedabad,Hotel Eldorado,23.032693,72.56591399999999,"Mithakhali Six roads, o, Netaji Rd, Opposite Shri Krishna Centre Adani Wilmar House lane, Mithakhali, Navrangpura, Ahmedabad, Gujarat 380009, India",25,0,0,17,4,0,5,0,1,30,39,0,68,40,0,100,0,20,100
ahm057,Ahmedabad,Ginger Ahmedabad (Vastrapur),23.047448499999998,72.53075989999999,"Drive In Rd, behind Himalaya Mall Commercial Building Big Bazar, Nilmani Society, Memnagar, Ahmedabad, Gujarat 380015, India",31,0,3,5,2,1,1,0,3,14,36,37,20,20,20,100,0,60,77
ahm058,Ahmedabad,Artilla Inn (Hotel - Conference -Banquet),23.022184199999998,72.5719467,"At, Swami Vivekananda Pool, opposite Town Hall, Ellisbridge, Ahmedabad, Gujarat 380006, India",14,0,0,1,1,2,7,0,1,27,22,0,4,10,40,100,0,20,100
ahm059,Ahmedabad,Hotel Maple Leaf,23.0336769,72.4634117,"4th Floor, TRP Mall, Bhagwatikrupa Society, Bopal, Ahmedabad, Gujarat 380058, India",4,0,1,1,1,0,1,0,0,1,21,12,4,10,0,80,0,0,15
ahm060,Ahmedabad,"Keys Select by Lemon Tree Hotels, Gandhi Ashram, Ahmedabad",23.0633627,72.5818798,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",3,0,4,4,2,0,1,0,1,27,30,50,16,20,0,60,0,20,100
ahm061,Ahmedabad,"Hotel Suncity - Best hotel in Ahmedabad, Best Hotels & Luxury Hotel in Ashram road, Best Hotel in Ashram Road",23.023996699999998,72.5711129,"2nd Flr, Devnandan Mega Mall, 7016441888, Ashram Rd, opp. Sanyas Ashram, nr. MJ Library, Ellisbridge, Ahmedabad, Gujarat 380009, India",16,0,0,2,1,2,7,0,1,27,23,0,8,10,40,100,0,20,100
ahm062,Ahmedabad,Radhe Upavan Resort,22.934865799999997,72.67839699999999,"Jashoda Mehmdabad Highway, Hathijan, Ahmedabad, Badodara, Gujarat 382445, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahm063,Ahmedabad,Hotel Royal Grand,23.0332044,72.55875139999999,"A 103 Samudra Complex, 1st Floor, Nr.Classic Gold Hotel girish cold drink cross road, uper saffron Restaurant, Chimanlal Girdharlal Rd, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380006, India",21,0,1,19,3,0,4,0,0,31,42,12,76,30,0,100,0,0,100
ahm064,Ahmedabad,"Hotel The Lotus Park Ellisbridge, Paldi, Ahmedabad",23.017370699999997,72.56724559999999,"Ellish bridge, opp. Kothawala, Pritam Nagar, Paldi, Ahmedabad, Gujarat 380006, India",38,0,0,5,2,1,7,0,1,22,27,0,20,20,20,100,0,20,98
ahm065,Ahmedabad,"Hotel Pinnacle, Ahmedabad",23.0220372,72.570893,"Ashram Rd, Opp Town Hall, Madalpur Gam, Ellisbridge, Ahmedabad, Gujarat 380006, India",18,0,0,1,1,2,7,0,1,29,22,0,4,10,40,100,0,20,100
ahm066,Ahmedabad,APRICOT HOTEL,23.0233416,72.5682509,"Orient Club - Plot No.578/2,Kavi Nanalal Marg, Railway Crossing, near Gujarat College, Ellisbridge, Ahmedabad, Gujarat 380007, India",24,0,0,3,0,1,7,0,1,31,22,0,12,0,20,100,0,20,100
ahm067,Ahmedabad,Hotel The Grand Suites,23.0266153,72.5695389,"4th Floor, Mohini-2, opp. Gandhigram Metro Station, Ellisbridge, Ahmedabad, Gujarat 380009, India",15,0,0,3,0,0,6,0,1,31,22,0,12,0,0,100,0,20,100
ahm068,Ahmedabad,WelcomHeritage Mani Mansion,23.0152778,72.5644666,"Shantikunj, Near, Paldi Cross Roads, behind Mehdi Nawaz Jung Hall, Pritam Nagar, Paldi, Ahmedabad, Gujarat 380006, India",47,0,0,4,2,1,7,0,1,19,26,0,16,20,20,100,0,20,88
ahm069,Ahmedabad,Hotel Pleasant Lake,23.003218699999998,72.59788209999999,"Rambaug Kankariya Rd, opposite Gopikrishna Complex, Kankaria, Maninagar, Ahmedabad, Gujarat 380028, India",33,0,0,1,1,1,1,0,0,17,22,0,4,10,20,100,0,0,64
ahm070,Ahmedabad,Super Inn Armoise Hotel,23.03757,72.56643230000002,"Swastik Cross Rd, near Chimanlal Girdharlal Road, opp. SARDAR PATEL STADIUM, Navarangpura Gam, Navrangpura, Ahmedabad, Gujarat 380009, India",33,0,0,15,5,0,3,0,0,35,39,0,60,50,0,100,0,0,100
ahm071,Ahmedabad,Hotel Lake Point,23.0053529,72.605226,"Kankaria Lake Gate. 5, opp. Balvatika, Kankaria, Maninagar, Ahmedabad, Gujarat 380008, India",34,0,0,1,0,1,1,0,0,20,20,0,4,0,20,100,0,0,72
ahm072,Ahmedabad,Tribecca Select,23.1179563,72.6248549,"Shree Balaji Agora Mall Rd, Sughad, Ahmedabad, Gujarat 382421, India",0,0,0,1,0,0,1,0,0,12,0,0,4,0,0,0,0,0,38
ahm073,Ahmedabad,HOTEL AHMEDABAD INN,23.0270926,72.58647979999999,"Karnavati Arcade, 4, Relief Rd, Old City, Gheekanta, Bhadra, Ahmedabad, Gujarat 380001, India",16,0,0,12,3,2,4,0,1,36,34,0,48,30,40,100,0,20,100
ahm074,Ahmedabad,Hotel Radiant,23.013613199999998,72.5649403,"Paldi cross road, Paldi Rd, opposite Amts Bus Stop, opposite Adani CNG PUMP, Paldi Gaam, Paldi, Ahmedabad, Gujarat 380007, India",45,0,0,4,3,1,7,0,1,14,27,0,16,30,20,100,0,20,74
ahm075,Ahmedabad,Hotel Surya Villas by Srurban Hotels Pvt Ltd,23.041029599999998,72.5520943,"3rd Floor, Sanskar Complex, Metro Station, Drive In Rd, near Commerce Six Road, Roop Nagar, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380009, India",21,1,0,15,4,0,1,0,1,23,40,0,60,40,0,100,12,20,99
ahm076,Ahmedabad,APRICOT HOTEL,23.1098428,72.60510219999999,"GRAND EMPORIO, Motera, Ahmedabad, Gujarat 380005, India",3,0,0,1,0,0,0,0,2,16,12,0,4,0,0,60,0,40,59
ahm077,Ahmedabad,Hotel Fun Regency,23.1103442,72.6060318,"2nd Floor, S-Mall, Narendra Modi Stadium Road, near H.P. Petrol Pump, Motera, Ahmedabad, Gujarat 380005, India",2,0,0,1,0,0,0,0,2,16,8,0,4,0,0,40,0,40,57
ahm078,Ahmedabad,Hotel Neelkanth Palace,23.015833,72.593539,"Opposite Avkar Guest House, Near S T Bus St, Geeta mandir, Kankaria, Ahmedabad, Gujarat 380022, India",13,0,2,3,1,1,2,0,1,22,30,25,12,10,20,100,0,20,92
ahm079,Ahmedabad,Hotel Rudra Mahal,23.024836900000004,72.57182920000001,"Capital Commercial Center, Ashram Rd, near Sanyas Ashram, opp. LIC Office, Ellisbridge, Ahmedabad, Gujarat 380009, India",13,0,0,3,2,2,7,0,1,29,25,0,12,20,40,100,0,20,100
ahm080,Ahmedabad,The House of MG,23.0273596,72.5818316,"Bhadra Rd, Opp. Sidi, Old City, Gheekanta, Lal Darwaja, Ahmedabad, Gujarat 380001, India",12,0,0,11,3,2,6,0,1,37,33,0,44,30,40,100,0,20,100
ahm081,Ahmedabad,jüSTa Diwans Bungalow,23.017760199999998,72.581467,"1785, Saiyad Wadu, MB Kadri Road, Raikhad II, Opposite Gaikwad Haveli, Old City, Dudhabhai ni Chali, Raikhad, Ahmedabad, Gujarat 380001, India",6,0,0,8,2,3,6,0,1,30,29,0,32,20,60,100,0,20,100
ahm082,Ahmedabad,"Bhavan Road, Thaltej",23.041743399999998,72.50554079999999,"2GR4+M6V, Sindhubhavan Rd, Thaltej, Ahmedabad, Gujarat 380059, India",1,0,0,10,0,0,1,0,3,9,12,0,40,0,0,20,0,60,48
ahm083,Ahmedabad,Gulmohar Greens Golf & Country Club Limited,22.961210599999998,72.4297692,"Off Sarkhej, Kolat - Telav Rd, Next to Gokul-Vrindavan, Sanand, Gujarat 382210, India",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
ahm084,Ahmedabad,Ramada by Wyndham Ahmedabad Narendra Modi Stadium Motera,23.0951901,72.59954309999999,"3HWX+4RC GCA Club, Narendra Modi Stadium, Motera, Ahmedabad, Gujarat 380005, India",5,0,1,5,0,0,0,0,2,26,27,12,20,0,0,100,0,40,99
ahm085,Ahmedabad,"HOTEL REGENTA INN RANIP - AHMEDABAD, BY ROYAL ORCHID HOTELS .",23.0685197,72.5761161,"ARVED TRANSCUBE PLAZA, 3H9G+CC5 THE FAMILY MALL, 132 Feet Ring Rd, opp. Adi-Jati Girls Hostel, Bandhu Nagar, Vijay Nagar, Ranip, Ahmedabad, Gujarat 382480, India",6,0,4,4,4,0,2,0,1,25,41,50,16,40,0,100,0,20,100
ahm086,Ahmedabad,"Ebony Residency, Ahmedabad",23.0453373,72.513296,"Sarkhej - Gandhinagar Hwy, Behind Apex Heart Institute, Near Gurudwara, West End Park, Thaltej, Ahmedabad, Gujarat 380059, India",6,0,0,4,0,0,1,0,4,11,23,0,16,0,0,100,0,80,58
ahm087,Ahmedabad,The Metropole Hotel(unit of Majestic Projects Pvt. Ltd.),23.0652693,72.5840581,"Subhash Bridge, near RTO Circle, Keshav Nagar, Ahmedabad, Gujarat 380027, India",3,0,4,4,2,0,1,0,1,29,30,50,16,20,0,60,0,20,100
ahm088,Ahmedabad,Biznotel by Pride Motera,23.0971481,72.59713649999999,"Motera Stadium Rd, next to Radiance Residency, Motera, Ahmedabad, Gujarat 380005, India",8,0,1,5,0,0,0,0,2,25,27,12,20,0,0,100,0,40,96
ahm089,Ahmedabad,Eulogia Inn,23.1084498,72.5374183,"Gota Bridge Eulogia Hotel Road, 4G5P+9XF, Vivaan Rd, opp. Safal, beside Prime Status, Gota, Ahmedabad, Gujarat 382481, India",1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,20,0,0,2
ahm090,Ahmedabad,YMCA International Centre | Club in Ahmedabad,23.0048156,72.50143249999999,"2G52+364, Sarkhej - Gandhinagar Hwy, Makarba, Ahmedabad, Gujarat 380015, India",0,0,0,3,0,1,1,0,1,1,2,0,12,0,20,0,0,20,12
ahm091,Ahmedabad,"Regenta Inn , Ranip Hotel & Banquet",23.0685929,72.5764216,"OPP -ADDI JATTI GIRLS HOSTEL, ARVED TRANSCUBE PLAZA, 132 Feet Ring Rd, behind D'mart, Bandhu Nagar, Vijay Nagar, Ranip, Ahmedabad, Gujarat 382480, India",4,0,4,4,4,0,2,0,1,28,37,50,16,40,0,80,0,20,100
ahm092,Ahmedabad,Prasang Presidency,23.0852006,72.5344047,"R.C.T.I College Road, Prasang Residency, Prasang Party Plot Rd, opposite C-3, Unique City Homes, Ghatlodiya, Chanakyapuri, Ahmedabad, Gujarat 380061, India",2,1,0,0,0,0,1,0,1,2,10,0,0,0,0,40,12,20,15
ahm093,Ahmedabad,Townhouse Netaji Road,23.0149521,72.5641137,"141 67, Netaji Road, Cross Road, nr. Paldi, Paldi, Ahmedabad, Gujarat 380006, India",48,0,0,4,2,1,7,0,1,14,26,0,16,20,20,100,0,20,73
ahm094,Ahmedabad,Hotel German Palace,23.110780899999998,72.6313405,"Ahmedabad - Gandhinagar Rd, Opposite Apollo Hospital, Bhat, Ahmedabad, Gujarat 382428, India",0,0,0,1,0,0,1,0,0,13,0,0,4,0,0,0,0,0,41
ahm095,Ahmedabad,Hotel Skyland,22.9956906,72.6661029,"XMW8+7CH, Vastral, Ahmedabad, Gujarat 382418, India",3,0,0,1,0,0,0,0,0,6,12,0,4,0,0,60,0,0,23
