hotel_id,review_id,author_name,rating,text,publish_time,relative_time
ahm004,ahm004_r5,Emmanuel Benia,5,"Welcome Hotel in Ahmedabad offers a truly luxurious 5-star experience. The ambiance is elegant, rooms are spacious and spotless, and the amenities are top-notch. The staff is courteous and attentive, ensuring a comfortable stay from check-in to check-out. The food is delicious, especially the breakfast buffet which has a wide variety. Ideal for both business and leisure travelers. Great location, peaceful vibe—highly recommended!",2025-07-15T09:53:37.525938856Z,a month ago
ahm005,ahm005_r1,Pallavi Singh,5,Mr Mohammad Mahmud was one of the most helpful and courteous staff I have ever come across you go extra mile to make the stay comfortable for a guest I really appreciate your hospitality. Dear hotel team hire more staff members like him. Keep up the good work Mahmud ji. Thank you for assisting throughout my stay.,2025-08-29T17:55:21.349098690Z,a week ago
ahm005,ahm005_r2,Manoj Kumar,3,"A Budget Hotel in every aspect. Be it a room, washroom, cleanliness, view, amenities or any other thing.
Ahmedabad has many budget hotels which are better than this one in above mentioned parameters. I stayed there for three nights.I was totally disappointed",2025-08-23T03:05:02.507469527Z,2 weeks ago
ahm005,ahm005_r3,addtya rana,5,"Great hospitality by hotel. Must try sweets and desserts by chef Ajay Singh. Hotel is value for money. Staff is warm and welcoming. Will definitely visit again. Its a recommended property, must visit.",2025-08-03T17:12:21.816482574Z,a month ago
ahm005,ahm005_r4,Sumeet Parmar,4,"The hotel is centrally located. The staff us extremely polite and welcoming. The only downside is it doesn't have a bathtub room or a swimming pool. They only have a table tennis table for gaming.
The breakfast is really good. It was a Sunday hence they had Jalebi, fafda, khaman which were extremely superb in taste and were served freshly made. They had lots of option in southindian and northindian dishes for breakfast which were live. We ordered pasta for dinner in room and it was just lip-smacking. Food quality and taste is fantabulous.

The staff all across the hotel you interact with are lively and ever smiling.",2025-08-22T14:47:07.715386596Z,2 weeks ago
ahm005,ahm005_r5,Prasanna Kumar Gollapalle,4,"Excellent hotel, very nice location. Good staff. Reception staff could have been better, they had some trainee guys. Their supervisor was not up to the mark.",2025-08-17T17:22:08.100951950Z,2 weeks ago
ahm006,ahm006_r1,abhishek kapur,5,"I had a very good stay at the hotel. The staff were incredibly warm and welcoming — truly friendly and accommodating throughout my visit. Their hospitality made the experience even more enjoyable. Thank you for the great service, and I’m definitely looking forward to my next trip!",2025-08-22T10:21:42.306084291Z,2 weeks ago
ahm006,ahm006_r2,blessy thomas,5,"We recently conducted 50th anniversary celebration at Novotel Ahmedabad, and it was an experience to cherish. The event was beautifully managed, with every detail thoughtfully taken care of.

A special thanks to Manager Rinela, who coordinated everything with grace and professionalism. The highlight of the evening — our anniversary cake — was masterfully crafted by Pastry Chef Mohammed Aslam Qureshi, exactly as we envisioned. It was not only stunning but absolutely delicious.

We also deeply appreciate Chef Debojyoti, who personally ensured the entire menu was curated to match our preferences. His commitment and attention to detail truly elevated the celebration.

The team was warm, responsive, and extremely cooperative throughout. Novotel Ahmedabad proved to be the perfect venue for our milestone celebration, and we’re grateful for the impeccable service.",2025-04-24T08:29:15.373236Z,4 months ago
ahm006,ahm006_r3,sapna thapa,5,"I had a wonderful experience at Novotel Ahmedabad. The reception team was extremely welcoming and friendly, making the check-in process smooth and hassle-free. They greeted me warmly with a smile and were always ready to assist with any queries. Their professional yet approachable behavior truly set a positive tone for my stay.",2025-08-19T13:54:27.296004394Z,2 weeks ago
ahm006,ahm006_r4,Томила Крохина,5,"It's a nice and cozy hotel. The staff always opens the door for you when you arrive. The waiters in the restaurant are attentive. The rooms are clean. The staff does a good job of cleaning. I especially like the staff member from the housekeeping team, Togesh. He does an excellent job. He even makes cute dolls while cleaning the room. He is very friendly.",2025-07-01T12:29:33.639084223Z,2 months ago
ahm006,ahm006_r5,06 Dhairya Patel,5,"I recently stayed here, and it was a pleasant experience overall. The staff was welcoming and attentive, always ready to assist with a smile. The room was clean, well-maintained, and offered a comfortable bed with all the necessary amenities. The location was convenient, close to local attractions and transportation. The complimentary breakfast had a good variety and was fresh. I would definitely recommend this hotel for a comfortable and hassle-free stay.",2025-06-29T06:07:50.249373779Z,2 months ago
ahm007,ahm007_r1,Sohil,5,"I had the opportunity to stay at this hotel for 2 nights during a recent business trip, and the entire experience was exceptional. From the moment I checked in, the staff made me feel welcome with their warm hospitality and professionalism.

The rooms were spacious, well-maintained, and thoughtfully designed for both comfort and convenience. The housekeeping team ensured everything was spotless and replenished daily, which added to the overall comfort of my stay. The in-room amenities and kits provided were of high quality and catered to all my business travel needs.

The food and dining options were outstanding—delicious, fresh, and with a variety that catered to different preferences. I especially appreciated the Lounge Access, which provided a quiet and comfortable space to relax and also conduct informal discussions.

What stood out most was the level of service and support from the staff. They were attentive, quick to respond, and always ready to assist with any request, making the stay smooth and stress-free.

Overall, this hotel exceeded my expectations in every aspect—accommodation, service, food, and amenities. I would highly recommend it to anyone traveling for business or leisure who is looking for a perfect combination of comfort, luxury, and professionalism.",2025-08-27T15:40:41.198552999Z,a week ago
ahm007,ahm007_r2,Berk Berksv,5,"The hotel is very nice and clean. The staff super friendly. Everyone is very attentive, nice and professional. The food was amazing. The restaurant crew was our favorite as everyone was super attentive including the management. Especially Mr. Pijus and Mr. Vikas were always there to make sure our restaurant experience is great. The chef  specifically cooked dishes to accommodate my vegan daughter. This hotel made our trip so much better. I wouldn’t stay anywhere else if i were to come here again in the future.",2025-08-27T08:43:45.409210744Z,a week ago
ahm007,ahm007_r3,Dhrumik Patel,5,"Stayed at DoubleTree by Hilton Ahmedabad for a short visit and even though I checked in quite late, the whole process was smooth and hassle free. The staff was courteous, the room was spacious and comfortable, and I had a restful stay. Breakfast was as expected with good variety and quality. Overall, a pleasant and comfortable experience worth recommending.",2025-08-25T06:26:36.811563309Z,a week ago
ahm007,ahm007_r4,Sammy Agrawal,5,"Excellent stay at the hotel, staff was very helpful and kind. Rooms were very comfortable only problem is that power and water stopped working strangely often, meaning they constantly had to come to our room and fix things.

Best aspect was the breakfast, which had delicious food. The Breakfast manager, Pijus showed us great hospitality and was a standout of our stay!",2025-07-18T13:48:22.910380594Z,a month ago
ahm007,ahm007_r5,shoumik chowdhury,5,"My recent experience at DoubleTree by Hilton, Ahmedabad was nothing short of exceptional. From the moment we stepped in, we were welcomed with warm smiles and the tone for a truly memorable visit.

The food was absolutely splendid — each dish was a perfect blend of taste, presentation, and freshness. The chefs clearly put their heart into every preparation. I highly recommend trying their specialty dishes — the flavors were authentic and beautifully balanced.

Equally impressive was the service and hospitality. A special mention goes to the manager (Sh. Pijush) and all the hostess whose attention to detail and guest-first approach elevated our dining experience. Their hospitality team was extremely courteous, well-trained, and always eager to assist — be it with menu recommendations or ensuring that every little request was met promptly and with a smile.

Such dedication to customer satisfaction truly reflects the high standards upheld by DoubleTree by Hilton. I highly recommend this property for anyone looking to enjoy top-notch hospitality in Ahmedabad.

Looking forward to visiting again!",2025-08-02T09:32:07.263420955Z,a month ago
ahm008,ahm008_r1,Garv thi Gujarati,5,"Attended an industrial event at Hyatt Regency Ahmedabad, and I must say, the experience was excellent. The hotel offers a perfect blend of professional ambience and warm hospitality. The event facilities were well-organized, spacious, and equipped with everything needed for a smooth, high-standard gathering.

The staff was courteous, efficient, and always ready to assist, which made the entire experience even more pleasant. From the event coordination to the general hospitality, everything was handled with care and professionalism.

A great venue not only for staying but also for hosting corporate events. Highly recommended!",2025-08-06T09:25:52.293031995Z,a month ago
ahm008,ahm008_r2,Tabbu Shaikh,5,We had a truly wonderful stay at the hotel — everything from the comfortable rooms to the delicious food made our experience so enjoyable. A special thank you to Anamika for going above and beyond to make our stay memorable. Your warmth and hospitality truly stood out and added a personal touch that we deeply appreciated. Looking forward to coming back again soon!,2025-07-23T06:14:29.969073738Z,a month ago
ahm008,ahm008_r3,Semanur Yavuz,4,"The hotel is beautiful, and the rooms are spacious and airy. The staff are incredibly helpful and always smiling, which made our stay very pleasant. However, I couldn’t help but feel sad for them — it seems like their working hours are extremely long. Seeing the same person serving us at breakfast still working at 11 PM was quite upsetting. I truly hope they are being treated fairly behind the scenes.",2025-06-30T17:44:56.035903278Z,2 months ago
ahm008,ahm008_r4,Namita Vinod,5,"Excellent service, prime location, near to most of the sight seeing places, good food! Special mention for Vinay and team at IRD department for the lovely birthday cake they prepared. We had ordered old-fashioned chocolate cake which was delicious and very well presented! Thank you! All in all, great stay.",2025-08-24T10:19:25.349588103Z,2 weeks ago
ahm008,ahm008_r5,Ashok Sharma,4,Attended a wedding ceremony last week. I had stayed here earlier also. Every time it's better and better. Food was amazing. Every dish have authentic taste. Housekeeping was to the satisfaction. The concierge service was amazing.,2025-06-09T05:46:57.517501Z,3 months ago
ahm009,ahm009_r1,Sonu Kalal,5,"""Had an amazing stay at your hotel! The service was top-notch, and the amenities were fantastic. Can't wait to come back! 😊👍""

Or

""Your hotel exceeded my expectations! The staff were friendly, and the rooms were comfortable. Highly recommend! ❤️🏨""
Mr koshik",2025-08-31T03:39:39.024318259Z,a week ago
ahm009,ahm009_r2,Aditya Manchanda,5,Rooms are comfortable. Adequately sized. Well prepared. I was surprised to see hand written message from housekeeping staff and minimalist but thoughtfully made up and decorated bed. Breakfast had multiple options and was very well prepared. Location is excellent,2025-08-10T17:02:20.579363826Z,3 weeks ago
ahm009,ahm009_r3,Dr. Chintan Ganatra,5,"From the moment we arrived, we were truly impressed by the warm hospitality and impeccable service. The check-in process was smooth and welcoming, setting the tone for a memorable stay. The ambience was serene and soothing — perfect for unwinding after a long day.The food was delicious and staff was very polite and helpful. This hotel exceeded all expectations. Whether you're traveling for business or leisure, this place offers the perfect blend of comfort, luxury, and personalized service. Highly recommended — we can’t wait to return!",2025-04-22T13:10:19.676322Z,4 months ago
ahm009,ahm009_r4,S. N. Thakar,5,"Amazing food, wonderful service given by Kaushik. The chef who prepared the food live was also amazing. Quality of material used for cooking was of excellent quality. Keep it up",2025-08-24T09:22:44.141593487Z,2 weeks ago
ahm009,ahm009_r5,vedant choudhary,5,"I really loved the stay. Rooms are good, services are prompt and food is awesome.
Bed is very Comfortable and room is perfectly sized.
Only issue I felt as the electrical sockets are wrongly placed",2025-08-10T06:14:58.497750491Z,4 weeks ago
ahm010,ahm010_r1,babar khan,5,"""Had an amazing stay. The room was clean and comfortable, with a great view. The staff were super friendly and helpful, made sure our every need was met. The food was delicious, especially the breakfast buffet. Highly recommend this hotel to anyone looking for a relaxing and enjoyable stay. 5-star experience for sure!",2025-08-30T03:26:36.099797283Z,a week ago
ahm010,ahm010_r2,Sankaranarayanan K,5,"We had an excellent stay for 6 days there. We were there for college admission, hence the long stay. The rooms and hotel was extremely clean . Very good staff support.

Food and Room service:

Very good restaurant. Soups and starters are marvelous. Breads and Chappathi fresh and delicious.Good and harmless food.

Overall a top quality stay .",2025-08-28T09:31:07.157190220Z,a week ago
ahm010,ahm010_r3,Vijay Patel,5,"I had a wonderful stay at Hotel Elysian Residency, Shahibag, Ahmedabad and would highly recommend it! The hotel is centrally located, just a short distance from the BAPS Swaminarayan Temple, and easily accessible from both the airport and Kalupur Railway Station. The property is very neat, clean, and conveniently located right on the main road, making it easy to find.

The rooms are spotless and well-maintained, equipped with all the essentials like a hair dryer, air conditioning, LED TV, study table, and amenity kits. I booked my stay through **MakeMyTrip, and both check-in and check-out were seamless.

The pricing is very reasonable for the comfort and service provided — truly great value for money. They also have a pure veg restaurant on-site, which is a big plus. Overall, a fantastic experience with professional service and excellent facilities. I’ll definitely stay here again!

Need to improve: They need to remove dirty spots from the small sofa placed in the room.",2025-04-29T05:28:01.599161Z,4 months ago
ahm010,ahm010_r4,Shammi Garg,1,"Rooms were not clean and were stinky. Hairs were lying on the floor. Spiders roaming in the washroom. No hot water in tge washroom despite several reminders. Very arrogant staff. When I asked about a cup of tea in the buffet, got a rply to check myself on the buffet table. Too disgusting. Will never recommend this hotel.",2025-08-20T18:12:31.627133444Z,2 weeks ago
ahm010,ahm010_r5,Shivank Shekhar,3,"Overall good experience. The room service was great. Although there were faulty lights and switch boards which were not working. Also the washroom is too small and exhaust was not working in my room, due to which bathroom got suffocating after bath. Had to make repeated complaints for 2 days to make them record the issue, else they were just ignoring the complaint.",2025-08-29T05:23:34.915894447Z,a week ago
ahm011,ahm011_r1,Nick Mehta,5,"Outstanding Service by Sumit – A Truly Memorable Dining Experience

We recently dined at your restaurant and had the pleasure of being served by Sumit. From the moment we were seated, Sumit impressed us with his warm demeanor, attentiveness, and utmost professionalism. He was courteous, well-informed about the menu, and ensured every part of our experience was smooth and enjoyable.

His calm and polite approach made us feel genuinely welcomed and cared for. It’s rare to encounter service that combines efficiency with such a personal touch, and Sumit delivered that perfectly.

Thank you for having such a wonderful team member—he truly enhanced our evening. We look forward to visiting again and hope to be served by Sumit in the future!",2025-06-18T06:34:02.984286903Z,2 months ago
ahm011,ahm011_r2,Sonam Ahuja,5,"I really liked the in room dining staff who are so generous and kind.
They understand you as i was on fast and literally very confused what to eat.
Then this girl Rohana came and gave me options and ask me that she can make it for me.
This loving gesture is so kind and human.
Also,
In the night in room dining person who takes order on call is also gem, speaks so politely.

People like them should be appreciated and hospitality needs such people.",2025-08-04T05:14:12.182242524Z,a month ago
ahm011,ahm011_r3,Shivraj Dhaka,2,"Strongly recommended not to have any chance
0. AC grills are full of moulds. Create nausea, due to allergens
1. Moulds are across rooms and bath
2. Rusting at all fixtures and bath
3. Dusting at all places
4 rooms never had deep cleaning
5. Unhygienic kitchen and restaurant",2025-08-22T06:05:40.022625211Z,2 weeks ago
ahm011,ahm011_r4,Antriksh Mittal,1,"Our experience was unfortunately quite disappointing. We checked in around 8 PM, and even at that hour, our room was not ready. No welcome drinks were offered upon which was included in our booking.

The front desk staff, particularly the lady who assisted us, did not inform us about any of the inclusions that came with our room booking. Thankfully, we were already aware of them — otherwise, we would have missed out entirely. We also had to wait nearly two hours for the extra bedding we requested, and only one towel was provided for three guests. The lack of basic communication and attentiveness at the front desk was very frustrating.

Cleanliness and Maintenance:
The hygiene standards were far below acceptable. The washroom was especially concerning — the commode had visible urinal stains, which was extremely off-putting. As a result, we avoided using the washroom throughout our stay. There was no hot water in the shower, and the mini fridge had visible fungus inside it. This level of cleanliness is unacceptable for any hotel, let alone one in this price range.

Room Condition:
The room had excessive humidity and moisture, likely due to the air conditioning being left on continuously. The walls felt damp to the touch, making the environment uncomfortable and unhealthy.

Breakfast:
The breakfast was fine — perhaps the only decent part of our stay.

Final Thoughts:
Honestly, we would prefer to stay at a Holiday Inn or Ibis in the future. Not only are they often more affordable than Priza Plaza AHM, but they also consistently offer better service, cleanliness, and guest experience.

I hope the General Manager of the property reads this and work on the accountability followed by rectification because the staff at the front desk and housekeeping is ruining the brand value",2025-08-22T13:06:52.497062544Z,2 weeks ago
ahm011,ahm011_r5,Anu Anand,5,"My stay at this hotel was nothing short of exceptional. The hospitality was truly outstanding—every member of the staff went above and beyond to ensure my comfort and satisfaction. From the warm welcome at check-in to the thoughtful service throughout my stay, it was clear that genuine care and professionalism are at the heart of everything they do. I felt truly valued as a guest, and I look forward to returning. Sumit in F&B service is so humble, and sweet. He made sure that were getting the best of hospitality . Remarkable hard word 💯",2025-05-23T16:47:39.833489Z,3 months ago
ahm012,ahm012_r1,Pratik Khandelwal,5,"“I had an excellent experience at Lemon Tree Premier, The Atrium, Ahmedabad. The staff was very welcoming and helpful throughout my stay. The rooms were clean, spacious, and well-maintained with all the modern amenities. The food at the restaurant was delicious with a good variety. The location is also convenient, right by the Sabarmati river, making the atmosphere very relaxing. Overall, it’s a great choice for both business and leisure stays. Highly recommended!",2025-08-28T13:59:41.593376699Z,a week ago
ahm012,ahm012_r2,Victoria Gomes,5,"My stay at Lemon Tree Premier; The Atrium in Ahmedabad was truly delightful. The hotel’s stunning atrium-style architecture and elegant interiors create a luxurious yet welcoming vibe. The rooms were spacious, spotless, and offered a serene view of the Sabarmati River. The bed was incredibly comfortable, ensuring a restful sleep, and the modern amenities made the stay even more convenient.

The staff’s warm hospitality and prompt service stood out throughout my visit. The check-in and check-out processes were smooth, and every interaction felt genuine and professional. I thoroughly enjoyed the in-house restaurant—especially the breakfast buffet—and appreciated the well-maintained fitness center and indoor pool. Centrally located, this hotel is a great choice for both business and leisure travelers.",2025-07-01T07:42:29.641432992Z,2 months ago
ahm012,ahm012_r3,Wasiq,5,"I have recently booked a room at this hotel and my overall experience was very good. The check-in process was smooth and the staff was polite, professional, and always ready to help. The room was spacious, well-maintained, and very clean, with comfortable bedding that made the stay relaxing.",2025-08-29T10:40:15.745052351Z,a week ago
ahm012,ahm012_r4,Ankit,5,"Had a really good stay at Lemon Tree Premier, The Atrium. The rooms were clean and comfortable, the staff was polite and helpful, and the overall ambience felt relaxing. The food was tasty too. Would definitely recommend it for a stay in Ahmedabad",2025-08-21T06:20:53.309676591Z,2 weeks ago
ahm012,ahm012_r5,durgaprasadu,5,"I recently stayed at here for 4 days and had a wonderful experience. The rooms were clean, spacious, and well-maintained. Staff were polite, helpful, and always ready to assist with a smile.

The food was tasty, especially the breakfast buffet which had a lot of variety. Location is perfect — close to major attractions/transport.",2025-07-17T12:16:44.256370801Z,a month ago
ahm013,ahm013_r1,Rahul MAkwana,5,"I had a wonderful experience at Regenta Central Antarim Hotel. The customer service was excellent – the staff was polite, helpful, and always ready to assist with a smile. The atmosphere was peaceful and welcoming, making it a perfect place for both business and relaxation. I especially appreciated the healthy and tasty food options available – everything was fresh and well-prepared. Highly recommended for anyone visiting Ahmedabad!",2025-08-07T08:49:44.555428417Z,a month ago
ahm013,ahm013_r2,Trent Teague,5,"My stay here was wonderful. The staff are all very accommodating. The higher floors have weaker wi fi and one of the managers, Amiya was able to move our room without issue. Bishal, he goes by B, has also been great. I see him every day when I go for the provided breakfast and all of the staff check on us. I ask lots of questions about the food since I don’t know what a lot of it is but they are happy to explain. A great experience for great value.",2025-03-20T09:50:23.099011Z,5 months ago
