hotel_id,landmark_type,landmark_name,distance_km,travel_time_minutes,traffic_aware
jai033,amer_fort,Amer Fort,9.57,,False
jai034,airport,Jaipur International Airport,12.65,,False
jai034,railway,Jaipur Junction,2.33,,False
jai034,bus,Sindhi Camp Bus Stand,1.68,,False
jai034,business,MI Road,2.8,,False
jai034,amer_fort,Amer Fort,7.37,,False
jai035,airport,Jaipur International Airport,10.39,,False
jai035,railway,Jaipur Junction,0.61,,False
jai035,bus,Sindhi Camp Bus Stand,0.85,,False
jai035,business,MI Road,2.18,,False
jai035,amer_fort,Amer Fort,9.69,,False
jai036,airport,Jaipur International Airport,11.76,,False
jai036,railway,Jaipur Junction,3.54,,False
jai036,bus,Sindhi Camp Bus Stand,4.18,,False
jai036,business,MI Road,6.15,,False
jai036,amer_fort,Amer Fort,12.51,,False
jai037,airport,Jaipur International Airport,11.76,,False
jai037,railway,Jaipur Junction,0.93,,False
jai037,bus,Sindhi Camp Bus Stand,0.68,,False
jai037,business,MI Road,2.86,,False
jai037,amer_fort,Amer Fort,8.9,,False
jai038,airport,Jaipur International Airport,11.33,,False
jai038,railway,Jaipur Junction,0.81,,False
jai038,bus,Sindhi Camp Bus Stand,0.14,,False
jai038,business,MI Road,2.29,,False
jai038,amer_fort,Amer Fort,8.85,,False
jai039,airport,Jaipur International Airport,9.44,,False
jai039,railway,Jaipur Junction,2.14,,False
jai039,bus,Sindhi Camp Bus Stand,2.82,,False
jai039,business,MI Road,3.99,,False
jai039,amer_fort,Amer Fort,11.77,,False
jai040,airport,Jaipur International Airport,10.39,,False
jai040,railway,Jaipur Junction,2.38,,False
jai040,bus,Sindhi Camp Bus Stand,1.91,,False
jai040,business,MI Road,0.34,,False
jai040,amer_fort,Amer Fort,8.51,,False
jai041,airport,Jaipur International Airport,10.81,,False
jai041,railway,Jaipur Junction,1.01,,False
jai041,bus,Sindhi Camp Bus Stand,0.54,,False
jai041,business,MI Road,1.72,,False
jai041,amer_fort,Amer Fort,8.95,,False
jai042,airport,Jaipur International Airport,11.8,,False
jai042,railway,Jaipur Junction,0.92,,False
jai042,bus,Sindhi Camp Bus Stand,0.89,,False
jai042,business,MI Road,3.11,,False
jai042,amer_fort,Amer Fort,9.13,,False
jai043,airport,Jaipur International Airport,13.82,,False
jai043,railway,Jaipur Junction,3.02,,False
jai043,bus,Sindhi Camp Bus Stand,2.99,,False
jai043,business,MI Road,5.09,,False
jai043,amer_fort,Amer Fort,8.99,,False
jai044,airport,Jaipur International Airport,12.79,,False
jai044,railway,Jaipur Junction,5.06,,False
jai044,bus,Sindhi Camp Bus Stand,4.37,,False
jai044,business,MI Road,3.14,,False
jai044,amer_fort,Amer Fort,5.59,,False
jai045,airport,Jaipur International Airport,9.95,,False
jai045,railway,Jaipur Junction,1.04,,False
jai045,bus,Sindhi Camp Bus Stand,1.26,,False
jai045,business,MI Road,2.04,,False
jai045,amer_fort,Amer Fort,9.92,,False
jai046,airport,Jaipur International Airport,10.82,,False
jai046,railway,Jaipur Junction,3.82,,False
jai046,bus,Sindhi Camp Bus Stand,4.53,,False
jai046,business,MI Road,6.23,,False
jai046,amer_fort,Amer Fort,13.21,,False
jai047,airport,Jaipur International Airport,11.5,,False
jai047,railway,Jaipur Junction,0.75,,False
jai047,bus,Sindhi Camp Bus Stand,0.39,,False
jai047,business,MI Road,2.6,,False
jai047,amer_fort,Amer Fort,8.95,,False
jai048,airport,Jaipur International Airport,11.34,,False
jai048,railway,Jaipur Junction,1.64,,False
jai048,bus,Sindhi Camp Bus Stand,0.95,,False
jai048,business,MI Road,1.6,,False
jai048,amer_fort,Amer Fort,8.19,,False
jai049,airport,Jaipur International Airport,12.68,,False
jai049,railway,Jaipur Junction,1.9,,False
jai049,bus,Sindhi Camp Bus Stand,1.49,,False
jai049,business,MI Road,3.34,,False
jai049,amer_fort,Amer Fort,8.16,,False
jai050,airport,Jaipur International Airport,11.22,,False
jai050,railway,Jaipur Junction,1.81,,False
jai050,bus,Sindhi Camp Bus Stand,1.14,,False
jai050,business,MI Road,1.37,,False
jai050,amer_fort,Amer Fort,8.15,,False
jai051,airport,Jaipur International Airport,8.91,,False
jai051,railway,Jaipur Junction,1.98,,False
jai051,bus,Sindhi Camp Bus Stand,2.33,,False
jai051,business,MI Road,2.53,,False
jai051,amer_fort,Amer Fort,10.85,,False
jai052,airport,Jaipur International Airport,13.95,,False
jai052,railway,Jaipur Junction,6.23,,False
jai052,bus,Sindhi Camp Bus Stand,5.51,,False
jai052,business,MI Road,4.44,,False
jai052,amer_fort,Amer Fort,4.4,,False
jai053,airport,Jaipur International Airport,11.68,,False
jai053,railway,Jaipur Junction,0.86,,False
jai053,bus,Sindhi Camp Bus Stand,0.6,,False
jai053,business,MI Road,2.8,,False
jai053,amer_fort,Amer Fort,8.94,,False
jai054,airport,Jaipur International Airport,10.47,,False
jai054,railway,Jaipur Junction,1.22,,False
jai054,bus,Sindhi Camp Bus Stand,0.9,,False
jai054,business,MI Road,1.46,,False
jai054,amer_fort,Amer Fort,9.1,,False
jai055,airport,Jaipur International Airport,11.27,,False
jai055,railway,Jaipur Junction,1.05,,False
jai055,bus,Sindhi Camp Bus Stand,0.34,,False
jai055,business,MI Road,2.01,,False
jai055,amer_fort,Amer Fort,8.66,,False
jai056,airport,Jaipur International Airport,10.15,,False
jai056,railway,Jaipur Junction,2.35,,False
jai056,bus,Sindhi Camp Bus Stand,1.94,,False
jai056,business,MI Road,0.34,,False
jai056,amer_fort,Amer Fort,8.75,,False
jai057,airport,Jaipur International Airport,10.86,,False
jai057,railway,Jaipur Junction,0.91,,False
jai057,bus,Sindhi Camp Bus Stand,0.44,,False
jai057,business,MI Road,1.82,,False
jai057,amer_fort,Amer Fort,8.98,,False
jai058,airport,Jaipur International Airport,11.45,,False
jai058,railway,Jaipur Junction,0.68,,False
jai058,bus,Sindhi Camp Bus Stand,0.37,,False
jai058,business,MI Road,2.6,,False
jai058,amer_fort,Amer Fort,9.01,,False
jai059,airport,Jaipur International Airport,10.7,,False
jai059,railway,Jaipur Junction,1.08,,False
jai059,bus,Sindhi Camp Bus Stand,0.66,,False
jai059,business,MI Road,1.61,,False
jai059,amer_fort,Amer Fort,8.99,,False
jai060,airport,Jaipur International Airport,10.87,,False
jai060,railway,Jaipur Junction,2.93,,False
jai060,bus,Sindhi Camp Bus Stand,2.35,,False
jai060,business,MI Road,0.73,,False
jai060,amer_fort,Amer Fort,7.84,,False
jai061,airport,Jaipur International Airport,8.23,,False
jai061,railway,Jaipur Junction,3.13,,False
jai061,bus,Sindhi Camp Bus Stand,3.17,,False
jai061,business,MI Road,2.06,,False
jai061,amer_fort,Amer Fort,10.62,,False
jai062,airport,Jaipur International Airport,1.87,,False
jai062,railway,Jaipur Junction,9.01,,False
jai062,bus,Sindhi Camp Bus Stand,9.33,,False
jai062,business,MI Road,8.4,,False
jai062,amer_fort,Amer Fort,16.69,,False
jai063,airport,Jaipur International Airport,12.51,,False
jai063,railway,Jaipur Junction,1.77,,False
jai063,bus,Sindhi Camp Bus Stand,1.32,,False
jai063,business,MI Road,3.13,,False
jai063,amer_fort,Amer Fort,8.15,,False
jai064,airport,Jaipur International Airport,6.2,,False
jai064,railway,Jaipur Junction,15.16,,False
jai064,bus,Sindhi Camp Bus Stand,15.23,,False
jai064,business,MI Road,13.52,,False
jai064,amer_fort,Amer Fort,20.14,,False
jai065,airport,Jaipur International Airport,10.72,,False
jai065,railway,Jaipur Junction,0.39,,False
jai065,bus,Sindhi Camp Bus Stand,0.56,,False
jai065,business,MI Road,2.28,,False
jai065,amer_fort,Amer Fort,9.48,,False
jai066,airport,Jaipur International Airport,10.27,,False
jai066,railway,Jaipur Junction,1.76,,False
jai066,bus,Sindhi Camp Bus Stand,1.39,,False
jai066,business,MI Road,0.92,,False
jai066,amer_fort,Amer Fort,8.94,,False
jai067,airport,Jaipur International Airport,9.68,,False
jai067,railway,Jaipur Junction,1.71,,False
jai067,bus,Sindhi Camp Bus Stand,1.64,,False
jai067,business,MI Road,1.35,,False
jai067,amer_fort,Amer Fort,9.64,,False
jai068,airport,Jaipur International Airport,8.48,,False
jai068,railway,Jaipur Junction,3.74,,False
jai068,bus,Sindhi Camp Bus Stand,3.58,,False
jai068,business,MI Road,1.78,,False
jai068,amer_fort,Amer Fort,10.02,,False
jai069,airport,Jaipur International Airport,26.48,,False
jai069,railway,Jaipur Junction,18.27,,False
jai069,bus,Sindhi Camp Bus Stand,17.58,,False
jai069,business,MI Road,17.13,,False
jai069,amer_fort,Amer Fort,8.63,,False
jai070,airport,Jaipur International Airport,2.53,,False
jai070,railway,Jaipur Junction,8.67,,False
jai070,bus,Sindhi Camp Bus Stand,9.07,,False
jai070,business,MI Road,8.4,,False
jai070,amer_fort,Amer Fort,16.86,,False
jai071,airport,Jaipur International Airport,4.58,,False
jai071,railway,Jaipur Junction,6.35,,False
jai071,bus,Sindhi Camp Bus Stand,6.63,,False
jai071,business,MI Road,5.69,,False
jai071,amer_fort,Amer Fort,14.1,,False
jai072,airport,Jaipur International Airport,10.65,,False
jai072,railway,Jaipur Junction,1.03,,False
jai072,bus,Sindhi Camp Bus Stand,1.75,,False
jai072,business,MI Road,3.55,,False
jai072,amer_fort,Amer Fort,10.63,,False
jai073,airport,Jaipur International Airport,13.3,,False
jai073,railway,Jaipur Junction,5.67,,False
jai073,bus,Sindhi Camp Bus Stand,4.97,,False
jai073,business,MI Road,3.78,,False
jai073,amer_fort,Amer Fort,5.05,,False
jai074,airport,Jaipur International Airport,2.72,,False
jai074,railway,Jaipur Junction,8.61,,False
jai074,bus,Sindhi Camp Bus Stand,9.02,,False
jai074,business,MI Road,8.41,,False
jai074,amer_fort,Amer Fort,16.9,,False
jai075,airport,Jaipur International Airport,14.06,,False
jai075,railway,Jaipur Junction,8.86,,False
jai075,bus,Sindhi Camp Bus Stand,9.52,,False
jai075,business,MI Road,11.38,,False
jai075,amer_fort,Amer Fort,17.57,,False
jai076,airport,Jaipur International Airport,9.42,,False
jai076,railway,Jaipur Junction,1.49,,False
jai076,bus,Sindhi Camp Bus Stand,1.8,,False
jai076,business,MI Road,2.26,,False
jai076,amer_fort,Amer Fort,10.4,,False
jai077,airport,Jaipur International Airport,11.68,,False
jai077,railway,Jaipur Junction,1.43,,False
jai077,bus,Sindhi Camp Bus Stand,0.72,,False
jai077,business,MI Road,2.14,,False
jai077,amer_fort,Amer Fort,8.24,,False
jai078,airport,Jaipur International Airport,5.22,,False
jai078,railway,Jaipur Junction,16.08,,False
jai078,bus,Sindhi Camp Bus Stand,16.37,,False
jai078,business,MI Road,15.22,,False
jai078,amer_fort,Amer Fort,23.02,,False
jai079,airport,Jaipur International Airport,8.97,,False
jai079,railway,Jaipur Junction,1.91,,False
jai079,bus,Sindhi Camp Bus Stand,2.29,,False
jai079,business,MI Road,2.6,,False
jai079,amer_fort,Amer Fort,10.87,,False
jai080,airport,Jaipur International Airport,9.07,,False
jai080,railway,Jaipur Junction,10.58,,False
jai080,bus,Sindhi Camp Bus Stand,10.28,,False
jai080,business,MI Road,8.08,,False
jai080,amer_fort,Amer Fort,12.55,,False
jai081,airport,Jaipur International Airport,10.3,,False
jai081,railway,Jaipur Junction,2.02,,False
jai081,bus,Sindhi Camp Bus Stand,1.61,,False
jai081,business,MI Road,0.65,,False
jai081,amer_fort,Amer Fort,8.77,,False
jai082,airport,Jaipur International Airport,10.92,,False
jai082,railway,Jaipur Junction,0.7,,False
jai082,bus,Sindhi Camp Bus Stand,0.29,,False
jai082,business,MI Road,2.04,,False
jai082,amer_fort,Amer Fort,9.1,,False
jai083,airport,Jaipur International Airport,13.44,,False
jai083,railway,Jaipur Junction,11.89,,False
jai083,bus,Sindhi Camp Bus Stand,12.61,,False
jai083,business,MI Road,14.05,,False
jai083,amer_fort,Amer Fort,21.27,,False
jai084,airport,Jaipur International Airport,2.99,,False
jai084,railway,Jaipur Junction,8.32,,False
jai084,bus,Sindhi Camp Bus Stand,8.74,,False
jai084,business,MI Road,8.16,,False
jai084,amer_fort,Amer Fort,16.67,,False
jai085,airport,Jaipur International Airport,10.61,,False
jai085,railway,Jaipur Junction,0.45,,False
jai085,bus,Sindhi Camp Bus Stand,0.64,,False
jai085,business,MI Road,2.24,,False
jai085,amer_fort,Amer Fort,9.55,,False
jai086,airport,Jaipur International Airport,2.73,,False
jai086,railway,Jaipur Junction,8.22,,False
jai086,bus,Sindhi Camp Bus Stand,8.58,,False
jai086,business,MI Road,7.81,,False
jai086,amer_fort,Amer Fort,16.23,,False
jai087,airport,Jaipur International Airport,4.96,,False
jai087,railway,Jaipur Junction,15.84,,False
jai087,bus,Sindhi Camp Bus Stand,16.13,,False
jai087,business,MI Road,14.99,,False
jai087,amer_fort,Amer Fort,22.83,,False
jai088,airport,Jaipur International Airport,8.95,,False
jai088,railway,Jaipur Junction,1.94,,False
jai088,bus,Sindhi Camp Bus Stand,2.29,,False
jai088,business,MI Road,2.52,,False
jai088,amer_fort,Amer Fort,10.83,,False
jai089,airport,Jaipur International Airport,9.43,,False
jai089,railway,Jaipur Junction,2.95,,False
jai089,bus,Sindhi Camp Bus Stand,2.67,,False
jai089,business,MI Road,0.76,,False
jai089,amer_fort,Amer Fort,9.23,,False
jai090,airport,Jaipur International Airport,10.97,,False
jai090,railway,Jaipur Junction,0.37,,False
jai090,bus,Sindhi Camp Bus Stand,0.37,,False
jai090,business,MI Road,2.38,,False
jai090,amer_fort,Amer Fort,9.33,,False
jai091,airport,Jaipur International Airport,4.8,,False
jai091,railway,Jaipur Junction,6.15,,False
jai091,bus,Sindhi Camp Bus Stand,6.53,,False
jai091,business,MI Road,5.96,,False
jai091,amer_fort,Amer Fort,14.5,,False
jai092,airport,Jaipur International Airport,26.23,,False
jai092,railway,Jaipur Junction,18.11,,False
jai092,bus,Sindhi Camp Bus Stand,17.41,,False
jai092,business,MI Road,16.92,,False
jai092,amer_fort,Amer Fort,8.46,,False
jai093,airport,Jaipur International Airport,12.58,,False
jai093,railway,Jaipur Junction,4.94,,False
jai093,bus,Sindhi Camp Bus Stand,4.26,,False
jai093,business,MI Road,2.96,,False
jai093,amer_fort,Amer Fort,5.8,,False
jai094,airport,Jaipur International Airport,10.76,,False
jai094,railway,Jaipur Junction,1.62,,False
jai094,bus,Sindhi Camp Bus Stand,1.09,,False
jai094,business,MI Road,1.16,,False
jai094,amer_fort,Amer Fort,8.59,,False
jai095,airport,Jaipur International Airport,11.3,,False
jai095,railway,Jaipur Junction,1.46,,False
jai095,bus,Sindhi Camp Bus Stand,0.77,,False
jai095,business,MI Road,1.69,,False
jai095,amer_fort,Amer Fort,8.34,,False
jai096,airport,Jaipur International Airport,12.38,,False
jai096,railway,Jaipur Junction,5.14,,False
jai096,bus,Sindhi Camp Bus Stand,4.47,,False
jai096,business,MI Road,2.99,,False
jai096,amer_fort,Amer Fort,5.97,,False
jai097,airport,Jaipur International Airport,12.25,,False
jai097,railway,Jaipur Junction,1.62,,False
jai097,bus,Sindhi Camp Bus Stand,1.07,,False
jai097,business,MI Road,2.82,,False
jai097,amer_fort,Amer Fort,8.15,,False
jai098,airport,Jaipur International Airport,8.13,,False
jai098,railway,Jaipur Junction,4.87,,False
jai098,bus,Sindhi Camp Bus Stand,4.67,,False
jai098,business,MI Road,2.65,,False
jai098,amer_fort,Amer Fort,10.22,,False
jai099,airport,Jaipur International Airport,7.7,,False
jai099,railway,Jaipur Junction,4.84,,False
jai099,bus,Sindhi Camp Bus Stand,4.72,,False
jai099,business,MI Road,2.85,,False
jai099,amer_fort,Amer Fort,10.66,,False
jai100,airport,Jaipur International Airport,6.63,,False
jai100,railway,Jaipur Junction,17.45,,False
jai100,bus,Sindhi Camp Bus Stand,17.72,,False
jai100,business,MI Road,16.47,,False
jai100,amer_fort,Amer Fort,24.09,,False
jai101,airport,Jaipur International Airport,8.89,,False
jai101,railway,Jaipur Junction,2.0,,False
jai101,bus,Sindhi Camp Bus Stand,2.33,,False
jai101,business,MI Road,2.47,,False
jai101,amer_fort,Amer Fort,10.81,,False
jai102,airport,Jaipur International Airport,11.05,,False
jai102,railway,Jaipur Junction,1.19,,False
jai102,bus,Sindhi Camp Bus Stand,0.57,,False
jai102,business,MI Road,1.69,,False
jai102,amer_fort,Amer Fort,8.67,,False
jai103,airport,Jaipur International Airport,10.35,,False
jai103,railway,Jaipur Junction,0.89,,False
jai103,bus,Sindhi Camp Bus Stand,0.85,,False
jai103,business,MI Road,1.84,,False
jai103,amer_fort,Amer Fort,9.47,,False
jai104,airport,Jaipur International Airport,11.21,,False
jai104,railway,Jaipur Junction,0.58,,False
jai104,bus,Sindhi Camp Bus Stand,0.17,,False
jai104,business,MI Road,2.38,,False
jai104,amer_fort,Amer Fort,9.08,,False
jai105,airport,Jaipur International Airport,11.17,,False
jai105,railway,Jaipur Junction,21.82,,False
jai105,bus,Sindhi Camp Bus Stand,22.02,,False
jai105,business,MI Road,20.59,,False
jai105,amer_fort,Amer Fort,27.69,,False
jai106,airport,Jaipur International Airport,10.07,,False
jai106,railway,Jaipur Junction,1.05,,False
jai106,bus,Sindhi Camp Bus Stand,1.12,,False
jai106,business,MI Road,1.84,,False
jai106,amer_fort,Amer Fort,9.69,,False
jai107,airport,Jaipur International Airport,12.34,,False
jai107,railway,Jaipur Junction,9.21,,False
jai107,bus,Sindhi Camp Bus Stand,8.66,,False
jai107,business,MI Road,6.57,,False
jai107,amer_fort,Amer Fort,8.17,,False
jai108,airport,Jaipur International Airport,5.82,,False
jai108,railway,Jaipur Junction,10.43,,False
jai108,bus,Sindhi Camp Bus Stand,11.03,,False
jai108,business,MI Road,11.19,,False
jai108,amer_fort,Amer Fort,19.72,,False
jai109,airport,Jaipur International Airport,13.03,,False
jai109,railway,Jaipur Junction,4.22,,False
jai109,bus,Sindhi Camp Bus Stand,4.75,,False
jai109,business,MI Road,6.89,,False
jai109,amer_fort,Amer Fort,12.42,,False
jai110,airport,Jaipur International Airport,3.8,,False
jai110,railway,Jaipur Junction,7.88,,False
jai110,bus,Sindhi Camp Bus Stand,8.04,,False
jai110,business,MI Road,6.65,,False
jai110,amer_fort,Amer Fort,14.58,,False
jai111,airport,Jaipur International Airport,6.49,,False
jai111,railway,Jaipur Junction,4.39,,False
jai111,bus,Sindhi Camp Bus Stand,4.73,,False
jai111,business,MI Road,4.19,,False
jai111,amer_fort,Amer Fort,12.76,,False
jai112,airport,Jaipur International Airport,11.09,,False
jai112,railway,Jaipur Junction,0.72,,False
jai112,bus,Sindhi Camp Bus Stand,0.11,,False
jai112,business,MI Road,2.15,,False
jai112,amer_fort,Amer Fort,8.99,,False
jai113,airport,Jaipur International Airport,30.07,,False
jai113,railway,Jaipur Junction,21.01,,False
jai113,bus,Sindhi Camp Bus Stand,20.36,,False
jai113,business,MI Road,20.29,,False
jai113,amer_fort,Amer Fort,11.76,,False
jai114,airport,Jaipur International Airport,7.5,,False
jai114,railway,Jaipur Junction,4.87,,False
jai114,bus,Sindhi Camp Bus Stand,5.51,,False
jai114,business,MI Road,6.09,,False
jai114,amer_fort,Amer Fort,14.38,,False
jai115,airport,Jaipur International Airport,27.14,,False
jai115,railway,Jaipur Junction,16.26,,False
jai115,bus,Sindhi Camp Bus Stand,15.98,,False
jai115,business,MI Road,17.46,,False
jai115,amer_fort,Amer Fort,13.17,,False
jai116,airport,Jaipur International Airport,16.07,,False
jai116,railway,Jaipur Junction,14.74,,False
jai116,bus,Sindhi Camp Bus Stand,15.45,,False
jai116,business,MI Road,16.97,,False
jai116,amer_fort,Amer Fort,23.95,,False
jai117,airport,Jaipur International Airport,9.41,,False
jai117,railway,Jaipur Junction,2.95,,False
jai117,bus,Sindhi Camp Bus Stand,3.66,,False
jai117,business,MI Road,4.9,,False
jai117,amer_fort,Amer Fort,12.61,,False
jai118,airport,Jaipur International Airport,6.74,,False
jai118,railway,Jaipur Junction,17.58,,False
jai118,bus,Sindhi Camp Bus Stand,17.86,,False
jai118,business,MI Road,16.63,,False
